symbol	date	closing_price
MSFT	2012-05-01	29.6
MSFT	2012-04-30	29.61
MSFT	2012-04-27	29.58
MSFT	2012-04-26	29.7
MSFT	2012-04-25	29.78
MSFT	2012-04-24	29.52
MSFT	2012-04-23	29.71
MSFT	2012-04-20	29.98
MSFT	2012-04-19	28.68
MSFT	2012-04-18	28.8
MSFT	2012-04-17	29.08
MSFT	2012-04-16	28.74
MSFT	2012-04-13	28.49
MSFT	2012-04-12	28.65
MSFT	2012-04-11	28.07
MSFT	2012-04-10	28.18
MSFT	2012-04-09	28.76
MSFT	2012-04-05	29.15
MSFT	2012-04-04	28.86
MSFT	2012-04-03	29.54
MSFT	2012-04-02	29.86
MSFT	2012-03-30	29.83
MSFT	2012-03-29	29.71
MSFT	2012-03-28	29.77
MSFT	2012-03-27	30.08
MSFT	2012-03-26	30.14
MSFT	2012-03-23	29.6
MSFT	2012-03-22	29.59
MSFT	2012-03-21	29.51
MSFT	2012-03-20	29.59
MSFT	2012-03-19	29.78
MSFT	2012-03-16	30.15
MSFT	2012-03-15	30.38
MSFT	2012-03-14	30.31
MSFT	2012-03-13	30.21
MSFT	2012-03-12	29.63
MSFT	2012-03-09	29.59
MSFT	2012-03-08	29.6
MSFT	2012-03-07	29.45
MSFT	2012-03-06	29.19
MSFT	2012-03-05	29.41
MSFT	2012-03-02	29.67
MSFT	2012-03-01	29.86
MSFT	2012-02-29	29.35
MSFT	2012-02-28	29.47
MSFT	2012-02-27	28.99
MSFT	2012-02-24	29.11
MSFT	2012-02-23	29.01
MSFT	2012-02-22	28.92
MSFT	2012-02-21	29.08
MSFT	2012-02-17	28.9
MSFT	2012-02-16	28.94
MSFT	2012-02-15	27.79
MSFT	2012-02-14	27.98
MSFT	2012-02-13	28.1
MSFT	2012-02-10	28.02
MSFT	2012-02-09	28.27
MSFT	2012-02-08	28.17
MSFT	2012-02-07	27.88
MSFT	2012-02-06	27.75
MSFT	2012-02-03	27.78
MSFT	2012-02-02	27.52
MSFT	2012-02-01	27.46
MSFT	2012-01-31	27.13
MSFT	2012-01-30	27.2
MSFT	2012-01-27	26.86
MSFT	2012-01-26	27.1
MSFT	2012-01-25	27.16
MSFT	2012-01-24	26.96
MSFT	2012-01-23	27.32
MSFT	2012-01-20	27.3
MSFT	2012-01-19	25.84
MSFT	2012-01-18	25.94
MSFT	2012-01-17	25.96
MSFT	2012-01-13	25.96
MSFT	2012-01-12	25.73
MSFT	2012-01-11	25.47
MSFT	2012-01-10	25.58
MSFT	2012-01-09	25.49
MSFT	2012-01-06	25.83
MSFT	2012-01-05	25.43
MSFT	2012-01-04	25.17
MSFT	2012-01-03	24.6
MSFT	2011-12-30	23.85
MSFT	2011-12-29	23.91
MSFT	2011-12-28	23.72
MSFT	2011-12-27	23.92
MSFT	2011-12-23	23.92
MSFT	2011-12-22	23.71
MSFT	2011-12-21	23.67
MSFT	2011-12-20	23.92
MSFT	2011-12-19	23.46
MSFT	2011-12-16	23.89
MSFT	2011-12-15	23.48
MSFT	2011-12-14	23.51
MSFT	2011-12-13	23.67
MSFT	2011-12-12	23.44
MSFT	2011-12-09	23.61
MSFT	2011-12-08	23.34
MSFT	2011-12-07	23.52
MSFT	2011-12-06	23.58
MSFT	2011-12-05	23.61
MSFT	2011-12-02	23.17
MSFT	2011-12-01	23.23
MSFT	2011-11-30	23.5
MSFT	2011-11-29	22.82
MSFT	2011-11-28	22.85
MSFT	2011-11-25	22.33
MSFT	2011-11-23	22.48
MSFT	2011-11-22	22.78
MSFT	2011-11-21	22.97
MSFT	2011-11-18	23.25
MSFT	2011-11-17	23.47
MSFT	2011-11-16	23.95
MSFT	2011-11-15	24.57
MSFT	2011-11-14	24.4
MSFT	2011-11-11	24.54
MSFT	2011-11-10	23.96
MSFT	2011-11-09	23.89
MSFT	2011-11-08	24.77
MSFT	2011-11-07	24.44
MSFT	2011-11-04	23.94
MSFT	2011-11-03	24.19
MSFT	2011-11-02	23.72
MSFT	2011-11-01	23.7
MSFT	2011-10-31	24.28
MSFT	2011-10-28	24.6
MSFT	2011-10-27	24.85
MSFT	2011-10-26	24.25
MSFT	2011-10-25	24.45
MSFT	2011-10-24	24.79
MSFT	2011-10-21	24.77
MSFT	2011-10-20	24.66
MSFT	2011-10-19	24.74
MSFT	2011-10-18	24.9
MSFT	2011-10-17	24.6
MSFT	2011-10-14	24.87
MSFT	2011-10-13	24.79
MSFT	2011-10-12	24.59
MSFT	2011-10-11	24.62
MSFT	2011-10-10	24.57
MSFT	2011-10-07	23.94
MSFT	2011-10-06	24.02
MSFT	2011-10-05	23.61
MSFT	2011-10-04	23.11
MSFT	2011-10-03	22.37
MSFT	2011-09-30	22.7
MSFT	2011-09-29	23.21
MSFT	2011-09-28	23.33
MSFT	2011-09-27	23.41
MSFT	2011-09-26	23.2
MSFT	2011-09-23	22.85
MSFT	2011-09-22	22.85
MSFT	2011-09-21	23.7
MSFT	2011-09-20	24.6
MSFT	2011-09-19	24.81
MSFT	2011-09-16	24.73
MSFT	2011-09-15	24.61
MSFT	2011-09-14	24.17
MSFT	2011-09-13	23.75
MSFT	2011-09-12	23.61
MSFT	2011-09-09	23.47
MSFT	2011-09-08	23.91
MSFT	2011-09-07	23.71
MSFT	2011-09-06	23.26
MSFT	2011-09-02	23.53
MSFT	2011-09-01	23.9
MSFT	2011-08-31	24.26
MSFT	2011-08-30	23.92
MSFT	2011-08-29	23.56
MSFT	2011-08-26	23.03
MSFT	2011-08-25	22.41
MSFT	2011-08-24	22.71
MSFT	2011-08-23	22.54
MSFT	2011-08-22	21.87
MSFT	2011-08-19	21.93
MSFT	2011-08-18	22.5
MSFT	2011-08-17	23.03
MSFT	2011-08-16	23.12
MSFT	2011-08-15	23.12
MSFT	2011-08-12	22.75
MSFT	2011-08-11	22.83
MSFT	2011-08-10	21.93
MSFT	2011-08-09	23.18
MSFT	2011-08-08	22.18
MSFT	2011-08-05	23.27
MSFT	2011-08-04	23.51
MSFT	2011-08-03	24.39
MSFT	2011-08-02	24.29
MSFT	2011-08-01	24.71
MSFT	2011-07-29	24.83
MSFT	2011-07-28	25.12
MSFT	2011-07-27	24.77
MSFT	2011-07-26	25.45
MSFT	2011-07-25	25.29
MSFT	2011-07-22	24.95
MSFT	2011-07-21	24.56
MSFT	2011-07-20	24.52
MSFT	2011-07-19	24.96
MSFT	2011-07-18	24.1
MSFT	2011-07-15	24.27
MSFT	2011-07-14	23.99
MSFT	2011-07-13	24.13
MSFT	2011-07-12	24.05
MSFT	2011-07-11	24.13
MSFT	2011-07-08	24.39
MSFT	2011-07-07	24.26
MSFT	2011-07-06	23.86
MSFT	2011-07-05	23.59
MSFT	2011-07-01	23.58
MSFT	2011-06-30	23.56
MSFT	2011-06-29	23.22
MSFT	2011-06-28	23.38
MSFT	2011-06-27	22.84
MSFT	2011-06-24	22.02
MSFT	2011-06-23	22.32
MSFT	2011-06-22	22.34
MSFT	2011-06-21	22.44
MSFT	2011-06-20	22.17
MSFT	2011-06-17	21.98
MSFT	2011-06-16	21.75
MSFT	2011-06-15	21.51
MSFT	2011-06-14	21.95
MSFT	2011-06-13	21.78
MSFT	2011-06-10	21.49
MSFT	2011-06-09	21.71
MSFT	2011-06-08	21.69
MSFT	2011-06-07	21.8
MSFT	2011-06-06	21.76
MSFT	2011-06-03	21.67
MSFT	2011-06-02	21.95
MSFT	2011-06-01	22.14
MSFT	2011-05-31	22.66
MSFT	2011-05-27	22.44
MSFT	2011-05-26	22.36
MSFT	2011-05-25	21.92
MSFT	2011-05-24	21.88
MSFT	2011-05-23	21.9
MSFT	2011-05-20	22.19
MSFT	2011-05-19	22.4
MSFT	2011-05-18	22.37
MSFT	2011-05-17	22.22
MSFT	2011-05-16	22.12
MSFT	2011-05-13	22.53
MSFT	2011-05-12	22.8
MSFT	2011-05-11	22.83
MSFT	2011-05-10	23.11
MSFT	2011-05-09	23.25
MSFT	2011-05-06	23.29
MSFT	2011-05-05	23.22
MSFT	2011-05-04	23.46
MSFT	2011-05-03	23.24
MSFT	2011-05-02	23.1
MSFT	2011-04-29	23.34
MSFT	2011-04-28	24.05
MSFT	2011-04-27	23.75
MSFT	2011-04-26	23.58
MSFT	2011-04-25	23.06
MSFT	2011-04-21	22.98
MSFT	2011-04-20	23.19
MSFT	2011-04-19	22.64
MSFT	2011-04-18	22.58
MSFT	2011-04-15	22.84
MSFT	2011-04-14	22.89
MSFT	2011-04-13	23.07
MSFT	2011-04-12	23.08
MSFT	2011-04-11	23.39
MSFT	2011-04-08	23.47
MSFT	2011-04-07	23.59
MSFT	2011-04-06	23.54
MSFT	2011-04-05	23.21
MSFT	2011-04-04	23
MSFT	2011-04-01	22.94
MSFT	2011-03-31	22.86
MSFT	2011-03-30	23.06
MSFT	2011-03-29	22.95
MSFT	2011-03-28	22.88
MSFT	2011-03-25	23.07
MSFT	2011-03-24	23.24
MSFT	2011-03-23	22.99
MSFT	2011-03-22	22.78
MSFT	2011-03-21	22.8
MSFT	2011-03-18	22.33
MSFT	2011-03-17	22.31
MSFT	2011-03-16	22.32
MSFT	2011-03-15	22.86
MSFT	2011-03-14	23.13
MSFT	2011-03-11	23.12
MSFT	2011-03-10	22.88
MSFT	2011-03-09	23.31
MSFT	2011-03-08	23.33
MSFT	2011-03-07	23.16
MSFT	2011-03-04	23.36
MSFT	2011-03-03	23.59
MSFT	2011-03-02	23.48
MSFT	2011-03-01	23.55
MSFT	2011-02-28	23.93
MSFT	2011-02-25	23.9
MSFT	2011-02-24	24.1
MSFT	2011-02-23	23.94
MSFT	2011-02-22	23.94
MSFT	2011-02-18	24.36
MSFT	2011-02-17	24.5
MSFT	2011-02-16	24.33
MSFT	2011-02-15	24.27
MSFT	2011-02-14	24.37
MSFT	2011-02-11	24.39
MSFT	2011-02-10	24.61
MSFT	2011-02-09	25.03
MSFT	2011-02-08	25.31
MSFT	2011-02-07	25.24
MSFT	2011-02-04	24.85
MSFT	2011-02-03	24.75
MSFT	2011-02-02	25.01
MSFT	2011-02-01	25.05
MSFT	2011-01-31	24.82
MSFT	2011-01-28	24.84
MSFT	2011-01-27	25.84
MSFT	2011-01-26	25.76
MSFT	2011-01-25	25.46
MSFT	2011-01-24	25.4
MSFT	2011-01-21	25.08
MSFT	2011-01-20	25.37
MSFT	2011-01-19	25.48
MSFT	2011-01-18	25.65
MSFT	2011-01-14	25.33
MSFT	2011-01-13	25.23
MSFT	2011-01-12	25.55
MSFT	2011-01-11	25.16
MSFT	2011-01-10	25.26
MSFT	2011-01-07	25.6
MSFT	2011-01-06	25.79
MSFT	2011-01-05	25.06
MSFT	2011-01-04	25.14
MSFT	2011-01-03	25.04
MSFT	2010-12-31	24.98
MSFT	2010-12-30	24.93
MSFT	2010-12-29	25.03
MSFT	2010-12-28	25.07
MSFT	2010-12-27	25.12
MSFT	2010-12-23	25.33
MSFT	2010-12-22	25.23
MSFT	2010-12-21	25.12
MSFT	2010-12-20	24.89
MSFT	2010-12-17	24.97
MSFT	2010-12-16	25.05
MSFT	2010-12-15	24.93
MSFT	2010-12-14	24.72
MSFT	2010-12-13	24.39
MSFT	2010-12-10	24.47
MSFT	2010-12-09	24.24
MSFT	2010-12-08	24.37
MSFT	2010-12-07	24.05
MSFT	2010-12-06	24.02
MSFT	2010-12-03	24.18
MSFT	2010-12-02	24.07
MSFT	2010-12-01	23.31
MSFT	2010-11-30	22.61
MSFT	2010-11-29	22.65
MSFT	2010-11-26	22.6
MSFT	2010-11-24	22.71
MSFT	2010-11-23	22.48
MSFT	2010-11-22	23.03
MSFT	2010-11-19	22.99
MSFT	2010-11-18	23.13
MSFT	2010-11-17	22.89
MSFT	2010-11-16	23.1
MSFT	2010-11-15	23.31
MSFT	2010-11-12	23.37
MSFT	2010-11-11	23.73
MSFT	2010-11-10	23.96
MSFT	2010-11-09	23.97
MSFT	2010-11-08	23.85
MSFT	2010-11-05	23.88
MSFT	2010-11-04	24.14
MSFT	2010-11-03	24.04
MSFT	2010-11-02	24.36
MSFT	2010-11-01	23.97
MSFT	2010-10-29	23.72
MSFT	2010-10-28	23.38
MSFT	2010-10-27	23.17
MSFT	2010-10-26	23.04
MSFT	2010-10-25	22.41
MSFT	2010-10-22	22.58
MSFT	2010-10-21	22.61
MSFT	2010-10-20	22.51
MSFT	2010-10-19	22.33
MSFT	2010-10-18	22.97
MSFT	2010-10-15	22.72
MSFT	2010-10-14	22.44
MSFT	2010-10-13	22.54
MSFT	2010-10-12	22.09
MSFT	2010-10-11	21.87
MSFT	2010-10-08	21.86
MSFT	2010-10-07	21.82
MSFT	2010-10-06	21.73
MSFT	2010-10-05	21.66
MSFT	2010-10-04	21.27
MSFT	2010-10-01	21.69
MSFT	2010-09-30	21.78
MSFT	2010-09-29	21.79
MSFT	2010-09-28	21.95
MSFT	2010-09-27	22
MSFT	2010-09-24	22.04
MSFT	2010-09-23	21.73
MSFT	2010-09-22	21.89
MSFT	2010-09-21	22.37
MSFT	2010-09-20	22.62
MSFT	2010-09-17	22.43
MSFT	2010-09-16	22.53
MSFT	2010-09-15	22.35
MSFT	2010-09-14	22.27
MSFT	2010-09-13	22.34
MSFT	2010-09-10	21.22
MSFT	2010-09-09	21.36
MSFT	2010-09-08	21.29
MSFT	2010-09-07	21.31
MSFT	2010-09-03	21.61
MSFT	2010-09-02	21.3
MSFT	2010-09-01	21.26
MSFT	2010-08-31	20.88
MSFT	2010-08-30	21.03
MSFT	2010-08-27	21.29
MSFT	2010-08-26	21.19
MSFT	2010-08-25	21.44
MSFT	2010-08-24	21.38
MSFT	2010-08-23	21.6
MSFT	2010-08-20	21.55
MSFT	2010-08-19	21.74
MSFT	2010-08-18	22.08
MSFT	2010-08-17	21.98
MSFT	2010-08-16	21.68
MSFT	2010-08-13	21.59
MSFT	2010-08-12	21.67
MSFT	2010-08-11	22
MSFT	2010-08-10	22.18
MSFT	2010-08-09	22.66
MSFT	2010-08-06	22.61
MSFT	2010-08-05	22.45
MSFT	2010-08-04	22.77
MSFT	2010-08-03	23.15
MSFT	2010-08-02	23.3
MSFT	2010-07-30	22.84
MSFT	2010-07-29	23.03
MSFT	2010-07-28	22.96
MSFT	2010-07-27	23.15
MSFT	2010-07-26	23.09
MSFT	2010-07-23	22.84
MSFT	2010-07-22	22.86
MSFT	2010-07-21	22.23
MSFT	2010-07-20	22.55
MSFT	2010-07-19	22.32
MSFT	2010-07-16	22.02
MSFT	2010-07-15	22.57
MSFT	2010-07-14	22.51
MSFT	2010-07-13	22.24
MSFT	2010-07-12	21.97
MSFT	2010-07-09	21.47
MSFT	2010-07-08	21.6
MSFT	2010-07-07	21.5
MSFT	2010-07-06	21.08
MSFT	2010-07-02	20.59
MSFT	2010-07-01	20.49
MSFT	2010-06-30	20.36
MSFT	2010-06-29	20.62
MSFT	2010-06-28	21.51
MSFT	2010-06-25	21.7
MSFT	2010-06-24	22.12
MSFT	2010-06-23	22.39
MSFT	2010-06-22	22.8
MSFT	2010-06-21	22.96
MSFT	2010-06-18	23.39
MSFT	2010-06-17	23.33
MSFT	2010-06-16	23.29
MSFT	2010-06-15	23.52
MSFT	2010-06-14	22.56
MSFT	2010-06-11	22.7
MSFT	2010-06-10	22.12
MSFT	2010-06-09	21.93
MSFT	2010-06-08	22.22
MSFT	2010-06-07	22.38
MSFT	2010-06-04	22.82
MSFT	2010-06-03	23.77
MSFT	2010-06-02	23.41
MSFT	2010-06-01	22.91
MSFT	2010-05-28	22.83
MSFT	2010-05-27	23.01
MSFT	2010-05-26	22.13
MSFT	2010-05-25	23.07
MSFT	2010-05-24	23.24
MSFT	2010-05-21	23.75
MSFT	2010-05-20	23.99
MSFT	2010-05-19	24.99
MSFT	2010-05-18	25.31
MSFT	2010-05-17	25.49
MSFT	2010-05-14	25.48
MSFT	2010-05-13	25.76
MSFT	2010-05-12	25.93
MSFT	2010-05-11	25.44
MSFT	2010-05-10	25.49
MSFT	2010-05-07	24.85
MSFT	2010-05-06	25.53
MSFT	2010-05-05	26.29
MSFT	2010-05-04	26.54
MSFT	2010-05-03	27.18
MSFT	2010-04-30	26.9
MSFT	2010-04-29	27.31
MSFT	2010-04-28	27.23
MSFT	2010-04-27	27.17
MSFT	2010-04-26	27.4
MSFT	2010-04-23	27.27
MSFT	2010-04-22	27.65
MSFT	2010-04-21	27.6
MSFT	2010-04-20	27.62
MSFT	2010-04-19	27.34
MSFT	2010-04-16	27.02
MSFT	2010-04-15	27.19
MSFT	2010-04-14	27.15
MSFT	2010-04-13	26.82
MSFT	2010-04-12	26.71
MSFT	2010-04-09	26.72
MSFT	2010-04-08	26.35
MSFT	2010-04-07	25.85
MSFT	2010-04-06	25.83
MSFT	2010-04-05	25.78
MSFT	2010-04-01	25.69
MSFT	2010-03-31	25.8
MSFT	2010-03-30	26.22
MSFT	2010-03-29	26.06
MSFT	2010-03-26	26.13
MSFT	2010-03-25	26.43
MSFT	2010-03-24	26.12
MSFT	2010-03-23	26.32
MSFT	2010-03-22	26.07
MSFT	2010-03-19	26.06
MSFT	2010-03-18	26.08
MSFT	2010-03-17	26.1
MSFT	2010-03-16	25.87
MSFT	2010-03-15	25.8
MSFT	2010-03-12	25.78
MSFT	2010-03-11	25.7
MSFT	2010-03-10	25.52
MSFT	2010-03-09	25.37
MSFT	2010-03-08	25.22
MSFT	2010-03-05	25.18
MSFT	2010-03-04	25.22
MSFT	2010-03-03	25.07
MSFT	2010-03-02	25.07
MSFT	2010-03-01	25.56
MSFT	2010-02-26	25.25
MSFT	2010-02-25	25.19
MSFT	2010-02-24	25.22
MSFT	2010-02-23	24.95
MSFT	2010-02-22	25.31
MSFT	2010-02-19	25.34
MSFT	2010-02-18	25.52
MSFT	2010-02-17	25.18
MSFT	2010-02-16	24.97
MSFT	2010-02-12	24.49
MSFT	2010-02-11	24.65
MSFT	2010-02-10	24.54
MSFT	2010-02-09	24.56
MSFT	2010-02-08	24.3
MSFT	2010-02-05	24.57
MSFT	2010-02-04	24.41
MSFT	2010-02-03	25.1
MSFT	2010-02-02	24.95
MSFT	2010-02-01	24.91
MSFT	2010-01-29	24.71
MSFT	2010-01-28	25.57
MSFT	2010-01-27	26.01
MSFT	2010-01-26	25.86
MSFT	2010-01-25	25.71
MSFT	2010-01-22	25.39
MSFT	2010-01-21	26.31
MSFT	2010-01-20	26.82
MSFT	2010-01-19	27.27
MSFT	2010-01-15	27.06
MSFT	2010-01-14	27.14
MSFT	2010-01-13	26.61
MSFT	2010-01-12	26.36
MSFT	2010-01-11	26.54
MSFT	2010-01-08	26.88
MSFT	2010-01-07	26.7
MSFT	2010-01-06	26.98
MSFT	2010-01-05	27.14
MSFT	2010-01-04	27.14
MSFT	2009-12-31	26.72
MSFT	2009-12-30	27.14
MSFT	2009-12-29	27.52
MSFT	2009-12-28	27.33
MSFT	2009-12-24	27.18
MSFT	2009-12-23	27.11
MSFT	2009-12-22	27.02
MSFT	2009-12-21	26.76
MSFT	2009-12-18	26.62
MSFT	2009-12-17	25.95
MSFT	2009-12-16	26.39
MSFT	2009-12-15	26.32
MSFT	2009-12-14	26.4
MSFT	2009-12-11	26.17
MSFT	2009-12-10	26.19
MSFT	2009-12-09	26.05
MSFT	2009-12-08	25.93
MSFT	2009-12-07	26.12
MSFT	2009-12-04	26.28
MSFT	2009-12-03	26.15
MSFT	2009-12-02	26.11
MSFT	2009-12-01	26.31
MSFT	2009-11-30	25.78
MSFT	2009-11-27	25.62
MSFT	2009-11-25	26.12
MSFT	2009-11-24	26.22
MSFT	2009-11-23	26.25
MSFT	2009-11-20	25.97
MSFT	2009-11-19	26.11
MSFT	2009-11-18	26.4
MSFT	2009-11-17	26.3
MSFT	2009-11-16	25.78
MSFT	2009-11-13	25.86
MSFT	2009-11-12	25.63
MSFT	2009-11-11	25.42
MSFT	2009-11-10	25.32
MSFT	2009-11-09	25.3
MSFT	2009-11-06	24.89
MSFT	2009-11-05	24.85
MSFT	2009-11-04	24.49
MSFT	2009-11-03	24.03
MSFT	2009-11-02	24.34
MSFT	2009-10-30	24.2
MSFT	2009-10-29	24.63
MSFT	2009-10-28	24.46
MSFT	2009-10-27	24.96
MSFT	2009-10-26	25.03
MSFT	2009-10-23	24.46
MSFT	2009-10-22	23.21
MSFT	2009-10-21	23.2
MSFT	2009-10-20	23.02
MSFT	2009-10-19	23.01
MSFT	2009-10-16	23.13
MSFT	2009-10-15	23.31
MSFT	2009-10-14	22.66
MSFT	2009-10-13	22.53
MSFT	2009-10-12	22.45
MSFT	2009-10-09	22.3
MSFT	2009-10-08	22.41
MSFT	2009-10-07	21.91
MSFT	2009-10-06	21.92
MSFT	2009-10-05	21.51
MSFT	2009-10-02	21.79
MSFT	2009-10-01	21.72
MSFT	2009-09-30	22.45
MSFT	2009-09-29	22.48
MSFT	2009-09-28	22.55
MSFT	2009-09-25	22.3
MSFT	2009-09-24	22.64
MSFT	2009-09-23	22.44
MSFT	2009-09-22	22.49
MSFT	2009-09-21	22.08
MSFT	2009-09-18	22.05
MSFT	2009-09-17	22.08
MSFT	2009-09-16	22
MSFT	2009-09-15	22
MSFT	2009-09-14	21.82
MSFT	2009-09-11	21.7
MSFT	2009-09-10	21.82
MSFT	2009-09-09	21.63
MSFT	2009-09-08	21.66
MSFT	2009-09-04	21.49
MSFT	2009-09-03	21.05
MSFT	2009-09-02	20.83
MSFT	2009-09-01	20.95
MSFT	2009-08-31	21.52
MSFT	2009-08-28	21.54
MSFT	2009-08-27	21.55
MSFT	2009-08-26	21.43
MSFT	2009-08-25	21.51
MSFT	2009-08-24	21.51
MSFT	2009-08-21	21.31
MSFT	2009-08-20	20.66
MSFT	2009-08-19	20.64
MSFT	2009-08-18	20.58
MSFT	2009-08-17	20.18
MSFT	2009-08-14	20.56
MSFT	2009-08-13	20.5
MSFT	2009-08-12	20.42
MSFT	2009-08-11	20.08
MSFT	2009-08-10	20.33
MSFT	2009-08-07	20.45
MSFT	2009-08-06	20.36
MSFT	2009-08-05	20.67
MSFT	2009-08-04	20.63
MSFT	2009-08-03	20.68
MSFT	2009-07-31	20.42
MSFT	2009-07-30	20.67
MSFT	2009-07-29	20.66
MSFT	2009-07-28	20.37
MSFT	2009-07-27	20.06
MSFT	2009-07-24	20.35
MSFT	2009-07-23	22.19
MSFT	2009-07-22	21.53
MSFT	2009-07-21	21.55
MSFT	2009-07-20	21.29
MSFT	2009-07-17	21.08
MSFT	2009-07-16	21.21
MSFT	2009-07-15	20.94
MSFT	2009-07-14	20.06
MSFT	2009-07-13	20.16
MSFT	2009-07-10	19.43
MSFT	2009-07-09	19.48
MSFT	2009-07-08	19.58
MSFT	2009-07-07	19.56
MSFT	2009-07-06	20.14
MSFT	2009-07-02	20.29
MSFT	2009-07-01	20.87
MSFT	2009-06-30	20.63
MSFT	2009-06-29	20.71
MSFT	2009-06-26	20.27
MSFT	2009-06-25	20.65
MSFT	2009-06-24	20.37
MSFT	2009-06-23	20.26
MSFT	2009-06-22	20.21
MSFT	2009-06-19	20.89
MSFT	2009-06-18	20.4
MSFT	2009-06-17	20.55
MSFT	2009-06-16	20.35
MSFT	2009-06-15	20.33
MSFT	2009-06-12	20.25
MSFT	2009-06-11	19.82
MSFT	2009-06-10	19.57
MSFT	2009-06-09	19.17
MSFT	2009-06-08	19.14
MSFT	2009-06-05	19.22
MSFT	2009-06-04	18.95
MSFT	2009-06-03	18.86
MSFT	2009-06-02	18.58
MSFT	2009-06-01	18.58
MSFT	2009-05-29	18.13
MSFT	2009-05-28	17.75
MSFT	2009-05-27	17.47
MSFT	2009-05-26	17.66
MSFT	2009-05-22	17.14
MSFT	2009-05-21	17.2
MSFT	2009-05-20	17.69
MSFT	2009-05-19	17.63
MSFT	2009-05-18	17.77
MSFT	2009-05-15	17.44
MSFT	2009-05-14	17.3
MSFT	2009-05-13	17.03
MSFT	2009-05-12	17.16
MSFT	2009-05-11	16.66
MSFT	2009-05-08	16.75
MSFT	2009-05-07	16.66
MSFT	2009-05-06	17.07
MSFT	2009-05-05	17.07
MSFT	2009-05-04	17.41
MSFT	2009-05-01	17.46
MSFT	2009-04-30	17.47
MSFT	2009-04-29	17.47
MSFT	2009-04-28	17.19
MSFT	2009-04-27	17.6
MSFT	2009-04-24	18.04
MSFT	2009-04-23	16.32
MSFT	2009-04-22	16.2
MSFT	2009-04-21	16.36
MSFT	2009-04-20	16.05
MSFT	2009-04-17	16.56
MSFT	2009-04-16	17.04
MSFT	2009-04-15	16.24
MSFT	2009-04-14	16.69
MSFT	2009-04-13	16.9
MSFT	2009-04-09	16.97
MSFT	2009-04-08	16.55
MSFT	2009-04-07	16.18
MSFT	2009-04-06	16.18
MSFT	2009-04-03	16.17
MSFT	2009-04-02	16.64
MSFT	2009-04-01	16.66
MSFT	2009-03-31	15.84
MSFT	2009-03-30	15.08
MSFT	2009-03-27	15.64
MSFT	2009-03-26	16.24
MSFT	2009-03-25	15.42
MSFT	2009-03-24	15.47
MSFT	2009-03-23	15.81
MSFT	2009-03-20	14.71
MSFT	2009-03-19	14.78
MSFT	2009-03-18	14.63
MSFT	2009-03-17	14.58
MSFT	2009-03-16	14.02
MSFT	2009-03-13	14.36
MSFT	2009-03-12	14.67
MSFT	2009-03-11	14.76
MSFT	2009-03-10	14.21
MSFT	2009-03-09	13.07
MSFT	2009-03-06	13.18
MSFT	2009-03-05	13.17
MSFT	2009-03-04	13.9
MSFT	2009-03-03	13.7
MSFT	2009-03-02	13.62
MSFT	2009-02-27	13.93
MSFT	2009-02-26	14.16
MSFT	2009-02-25	14.63
MSFT	2009-02-24	14.81
MSFT	2009-02-23	14.84
MSFT	2009-02-20	15.53
MSFT	2009-02-19	15.45
MSFT	2009-02-18	15.63
MSFT	2009-02-17	15.6
MSFT	2009-02-13	16.35
MSFT	2009-02-12	16.5
MSFT	2009-02-11	16.46
MSFT	2009-02-10	16.1
MSFT	2009-02-09	16.65
MSFT	2009-02-06	16.84
MSFT	2009-02-05	16.31
MSFT	2009-02-04	15.96
MSFT	2009-02-03	15.85
MSFT	2009-02-02	15.27
MSFT	2009-01-30	14.65
MSFT	2009-01-29	15.07
MSFT	2009-01-28	15.45
MSFT	2009-01-27	15.13
MSFT	2009-01-26	15.1
MSFT	2009-01-23	14.73
MSFT	2009-01-22	14.66
MSFT	2009-01-21	16.6
MSFT	2009-01-20	15.83
MSFT	2009-01-16	16.88
MSFT	2009-01-15	16.48
MSFT	2009-01-14	16.35
MSFT	2009-01-13	16.98
MSFT	2009-01-12	16.68
MSFT	2009-01-09	16.72
MSFT	2009-01-08	17.24
MSFT	2009-01-07	16.71
MSFT	2009-01-06	17.78
MSFT	2009-01-05	17.58
MSFT	2009-01-02	17.42
MSFT	2008-12-31	16.65
MSFT	2008-12-30	16.57
MSFT	2008-12-29	16.24
MSFT	2008-12-26	16.39
MSFT	2008-12-24	16.42
MSFT	2008-12-23	16.52
MSFT	2008-12-22	16.43
MSFT	2008-12-19	16.38
MSFT	2008-12-18	16.53
MSFT	2008-12-17	16.84
MSFT	2008-12-16	17.23
MSFT	2008-12-15	16.31
MSFT	2008-12-12	16.58
MSFT	2008-12-11	16.66
MSFT	2008-12-10	17.66
MSFT	2008-12-09	17.65
MSFT	2008-12-08	18
MSFT	2008-12-05	17.02
MSFT	2008-12-04	16.37
MSFT	2008-12-03	17.02
MSFT	2008-12-02	16.4
MSFT	2008-12-01	15.94
MSFT	2008-11-28	17.32
MSFT	2008-11-26	17.55
MSFT	2008-11-25	17.12
MSFT	2008-11-24	17.72
MSFT	2008-11-21	16.86
MSFT	2008-11-20	15.02
MSFT	2008-11-19	15.67
MSFT	2008-11-18	16.81
MSFT	2008-11-17	16.44
MSFT	2008-11-14	17.07
MSFT	2008-11-13	18.08
MSFT	2008-11-12	17.27
MSFT	2008-11-11	18.04
MSFT	2008-11-10	18.12
