Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,2015-10-27,115.400002,116.540001,113.989998,114.550003,108.189064,69884400
AAPL,2015-10-28,116.930000,119.300003,116.059998,119.269997,112.646927,85551400
AAPL,2015-10-29,118.699997,120.690002,118.269997,120.529999,113.836990,51227300
AAPL,2015-10-30,120.989998,121.220001,119.449997,119.500000,112.864182,49365300
AAPL,2015-11-02,120.800003,121.360001,119.610001,121.180000,114.450897,32203300
AAPL,2015-11-03,120.790001,123.489998,120.699997,122.570000,115.763702,45519000
AAPL,2015-11-04,123.129997,123.820000,121.620003,122.000000,115.225357,44886100
AAPL,2015-11-05,121.849998,122.690002,120.180000,120.919998,114.694176,39552700
AAPL,2015-11-06,121.110001,121.809998,120.620003,121.059998,114.826981,33042300
AAPL,2015-11-09,120.959999,121.809998,120.050003,120.570000,114.362213,33871400
AAPL,2015-11-10,116.900002,118.070000,116.059998,116.769997,110.757858,59127900
AAPL,2015-11-11,116.370003,117.419998,115.209999,116.110001,110.131828,45218000
AAPL,2015-11-12,116.260002,116.820000,115.650002,115.720001,109.761932,32525600
AAPL,2015-11-13,115.199997,115.570000,112.269997,112.339996,106.555931,45812400
AAPL,2015-11-16,111.379997,114.239998,111.000000,114.180000,108.301201,38106700
AAPL,2015-11-17,114.919998,115.050003,113.320000,113.690002,107.836441,27616900
AAPL,2015-11-18,115.760002,117.489998,115.500000,117.290001,111.251076,46674700
AAPL,2015-11-19,117.639999,119.750000,116.760002,118.779999,112.664360,43295800
AAPL,2015-11-20,119.199997,119.919998,118.849998,119.300003,113.157593,34287100
AAPL,2015-11-23,119.269997,119.730003,117.339996,117.750000,111.687393,32482500
AAPL,2015-11-24,117.330002,119.349998,117.120003,118.879997,112.759216,42803200
AAPL,2015-11-25,119.209999,119.230003,117.919998,118.029999,111.952995,21388300
AAPL,2015-11-27,118.290001,118.410004,117.599998,117.809998,111.744308,13046400
AAPL,2015-11-30,117.989998,119.410004,117.750000,118.300003,112.209084,39180300
AAPL,2015-12-01,118.750000,118.809998,116.860001,117.339996,111.298500,34852400
AAPL,2015-12-02,117.339996,118.110001,116.080002,116.279999,110.293083,33386600
AAPL,2015-12-03,116.550003,116.790001,114.220001,115.199997,109.268692,41569500
AAPL,2015-12-04,115.290001,119.250000,115.110001,119.029999,112.901489,57777000
AAPL,2015-12-07,118.980003,119.860001,117.809998,118.279999,112.190102,32084200
AAPL,2015-12-08,117.519997,118.599998,116.860001,118.230003,112.142685,34309500
AAPL,2015-12-09,117.639999,117.690002,115.080002,115.620003,109.667061,46361400
AAPL,2015-12-10,116.040001,116.940002,115.510002,116.169998,110.188744,29104200
AAPL,2015-12-11,115.190002,115.389999,112.849998,113.180000,107.352707,46886200
AAPL,2015-12-14,112.180000,112.680000,109.790001,112.480003,106.688728,64318700
AAPL,2015-12-15,111.940002,112.800003,110.349998,110.489998,104.801193,53323100
AAPL,2015-12-16,111.070000,111.989998,108.800003,111.339996,105.607422,56238500
AAPL,2015-12-17,112.019997,112.250000,108.980003,108.980003,103.368935,44772800
AAPL,2015-12-18,108.910004,109.519997,105.809998,106.029999,100.570824,96453300
AAPL,2015-12-21,107.279999,107.370003,105.570000,107.330002,101.803886,47590600
AAPL,2015-12-22,107.400002,107.720001,106.449997,107.230003,101.709038,32789400
AAPL,2015-12-23,107.269997,108.849998,107.199997,108.610001,103.018005,32657400
AAPL,2015-12-24,109.000000,109.000000,107.949997,108.029999,102.467850,13570400
AAPL,2015-12-28,107.589996,107.690002,106.180000,106.820000,101.320145,26704200
AAPL,2015-12-29,106.959999,109.430000,106.860001,108.739998,103.141289,30931200
AAPL,2015-12-30,108.580002,108.699997,107.180000,107.320000,101.794418,25213800
AAPL,2015-12-31,107.010002,107.029999,104.820000,105.260002,99.840477,40635300
AAPL,2016-01-04,102.610001,105.370003,102.000000,105.349998,99.925850,67649400
AAPL,2016-01-05,105.750000,105.849998,102.410004,102.709999,97.421768,55791000
AAPL,2016-01-06,100.559998,102.370003,99.870003,100.699997,95.515244,68457400
AAPL,2016-01-07,98.680000,100.129997,96.430000,96.449997,91.484085,81094400
AAPL,2016-01-08,98.550003,99.110001,96.760002,96.959999,91.967812,70798000
AAPL,2016-01-11,98.970001,99.059998,97.339996,98.529999,93.456978,49739400
AAPL,2016-01-12,100.550003,100.690002,98.839996,99.959999,94.813347,49154200
AAPL,2016-01-13,100.320000,101.190002,97.300003,97.389999,92.375687,62439600
AAPL,2016-01-14,97.959999,100.480003,95.739998,99.519997,94.396004,63170100
AAPL,2016-01-15,96.199997,97.709999,95.360001,97.129997,92.129074,79010000
AAPL,2016-01-19,98.410004,98.650002,95.500000,96.660004,91.683258,53087700
AAPL,2016-01-20,95.099998,98.190002,93.419998,96.790001,91.806580,72334400
AAPL,2016-01-21,97.059998,97.879997,94.940002,96.300003,91.341797,52161500
AAPL,2016-01-22,98.629997,101.459999,98.370003,101.419998,96.198181,65800500
AAPL,2016-01-25,101.519997,101.529999,99.209999,99.440002,94.320129,51794500
AAPL,2016-01-26,99.930000,100.879997,98.070000,99.989998,94.841805,75077000
AAPL,2016-01-27,96.040001,96.629997,93.339996,93.419998,88.610069,133369700
AAPL,2016-01-28,93.790001,94.519997,92.389999,94.089996,89.245575,55678800
AAPL,2016-01-29,94.790001,97.339996,94.349998,97.339996,92.328247,64416500
AAPL,2016-02-01,96.470001,96.709999,95.400002,96.430000,91.465096,40943500
AAPL,2016-02-02,95.419998,96.040001,94.279999,94.480003,89.615509,37357200
AAPL,2016-02-03,95.000000,96.839996,94.080002,96.349998,91.389221,45964300
AAPL,2016-02-04,95.860001,97.330002,95.190002,96.599998,92.123528,46471700
AAPL,2016-02-05,96.519997,96.919998,93.690002,94.019997,89.663086,46418100
AAPL,2016-02-08,93.129997,95.699997,93.040001,95.010002,90.607224,54021400
AAPL,2016-02-09,94.290001,95.940002,93.930000,94.989998,90.588150,44331200
AAPL,2016-02-10,95.919998,96.349998,94.099998,94.269997,89.901520,42343600
AAPL,2016-02-11,93.790001,94.720001,92.589996,93.699997,89.357918,50074700
AAPL,2016-02-12,94.190002,94.500000,93.010002,93.989998,89.634491,40351400
AAPL,2016-02-16,95.019997,96.849998,94.610001,96.639999,92.161667,49057900
AAPL,2016-02-17,96.669998,98.209999,96.150002,98.120003,93.573105,44863200
AAPL,2016-02-18,98.839996,98.889999,96.089996,96.260002,91.799301,39021000
AAPL,2016-02-19,96.000000,96.760002,95.800003,96.040001,91.589478,35374200
AAPL,2016-02-22,96.309998,96.900002,95.919998,96.879997,92.390556,34280800
AAPL,2016-02-23,96.400002,96.500000,94.550003,94.690002,90.302055,31942600
AAPL,2016-02-24,93.980003,96.379997,93.320000,96.099998,91.646713,36255700
AAPL,2016-02-25,96.050003,96.760002,95.250000,96.760002,92.276115,27582700
AAPL,2016-02-26,97.199997,98.019997,96.580002,96.910004,92.419174,28991100
AAPL,2016-02-29,96.860001,98.230003,96.650002,96.690002,92.209389,35216300
AAPL,2016-03-01,97.650002,100.769997,97.419998,100.529999,95.871414,50407100
AAPL,2016-03-02,100.510002,100.889999,99.639999,100.750000,96.081238,33169600
AAPL,2016-03-03,100.580002,101.709999,100.449997,101.500000,96.796463,36955700
AAPL,2016-03-04,102.370003,103.750000,101.370003,103.010002,98.236504,46055100
AAPL,2016-03-07,102.389999,102.830002,100.959999,101.870003,97.149330,35828900
AAPL,2016-03-08,100.779999,101.760002,100.400002,101.029999,96.348251,31561900
AAPL,2016-03-09,101.309998,101.580002,100.269997,101.120003,96.434074,27201700
AAPL,2016-03-10,101.410004,102.239998,100.150002,101.169998,96.481743,33513600
AAPL,2016-03-11,102.239998,102.279999,101.500000,102.260002,97.521263,27408200
AAPL,2016-03-14,101.910004,102.910004,101.779999,102.519997,97.769196,25076100
AAPL,2016-03-15,103.959999,105.180000,103.849998,104.580002,99.733742,40067700
AAPL,2016-03-16,104.610001,106.309998,104.589996,105.970001,101.059334,38303500
AAPL,2016-03-17,105.519997,106.470001,104.959999,105.800003,100.897209,34420700
AAPL,2016-03-18,106.339996,106.500000,105.190002,105.919998,101.011650,44205200
AAPL,2016-03-21,105.930000,107.650002,105.139999,105.910004,101.002113,35502700
AAPL,2016-03-22,105.250000,107.290001,105.209999,106.720001,101.774574,32444400
AAPL,2016-03-23,106.480003,107.070000,105.900002,106.129997,101.211914,25703500
AAPL,2016-03-24,105.470001,106.250000,104.889999,105.669998,100.773232,26133000
AAPL,2016-03-28,106.000000,106.190002,105.059998,105.190002,100.315475,19411400
AAPL,2016-03-29,104.889999,107.790001,104.879997,107.680000,102.690094,31190100
AAPL,2016-03-30,108.650002,110.419998,108.599998,109.559998,104.482964,45601100
AAPL,2016-03-31,109.720001,109.900002,108.879997,108.989998,103.939392,25888400
AAPL,2016-04-01,108.779999,110.000000,108.199997,109.989998,104.893044,25874000
AAPL,2016-04-04,110.419998,112.190002,110.269997,111.120003,105.970680,37356200
AAPL,2016-04-05,109.510002,110.730003,109.419998,109.809998,104.721375,26578700
AAPL,2016-04-06,110.230003,110.980003,109.199997,110.959999,105.818092,26404100
AAPL,2016-04-07,109.949997,110.419998,108.120003,108.540001,103.510231,31801900
AAPL,2016-04-08,108.910004,109.769997,108.169998,108.660004,103.624672,23581700
AAPL,2016-04-11,108.970001,110.610001,108.830002,109.019997,103.967987,29407500
AAPL,2016-04-12,109.339996,110.500000,108.660004,110.440002,105.322182,27232300
AAPL,2016-04-13,110.800003,112.339996,110.800003,112.040001,106.848053,33257300
AAPL,2016-04-14,111.620003,112.389999,111.330002,112.099998,106.905258,25473900
AAPL,2016-04-15,112.110001,112.300003,109.730003,109.849998,104.759529,46939000
AAPL,2016-04-18,108.889999,108.949997,106.940002,107.480003,102.499367,60834000
AAPL,2016-04-19,107.879997,108.000000,106.230003,106.910004,101.955765,32384900
AAPL,2016-04-20,106.639999,108.089996,106.059998,107.129997,102.165581,30611000
AAPL,2016-04-21,106.930000,106.930000,105.519997,105.970001,101.059334,31552500
AAPL,2016-04-22,105.010002,106.480003,104.620003,105.680000,100.782768,33683100
AAPL,2016-04-25,105.000000,105.650002,104.510002,105.080002,100.210571,28031600
AAPL,2016-04-26,103.910004,105.300003,103.910004,104.349998,99.514389,56016200
AAPL,2016-04-27,96.000000,98.709999,95.680000,97.820000,93.287018,114602100
AAPL,2016-04-28,97.610001,97.879997,94.250000,94.830002,90.435562,82242700
AAPL,2016-04-29,93.989998,94.720001,92.510002,93.739998,89.396065,68531500
AAPL,2016-05-02,93.970001,94.080002,92.400002,93.639999,89.300697,48160100
AAPL,2016-05-03,94.199997,95.739998,93.680000,95.180000,90.769348,56831300
AAPL,2016-05-04,95.199997,95.900002,93.820000,94.190002,89.825218,41025500
AAPL,2016-05-05,94.000000,94.070000,92.680000,93.239998,89.460617,35890500
AAPL,2016-05-06,93.370003,93.449997,91.849998,92.720001,88.961693,43458200
AAPL,2016-05-09,93.000000,93.769997,92.589996,92.790001,89.028854,32936400
AAPL,2016-05-10,93.330002,93.570000,92.110001,93.419998,89.633316,33686800
AAPL,2016-05-11,93.480003,93.570000,92.459999,92.510002,88.760208,28719100
AAPL,2016-05-12,92.720001,92.779999,89.470001,90.339996,86.678162,76314700
AAPL,2016-05-13,90.000000,91.669998,90.000000,90.519997,86.850861,44392800
AAPL,2016-05-16,92.389999,94.389999,91.650002,93.879997,90.074677,61259800
AAPL,2016-05-17,94.550003,94.699997,93.010002,93.489998,89.700478,46916900
AAPL,2016-05-18,94.160004,95.209999,93.889999,94.559998,90.727135,42062400
AAPL,2016-05-19,94.639999,94.639999,93.570000,94.199997,90.381699,30442100
AAPL,2016-05-20,94.639999,95.430000,94.519997,95.220001,91.360359,32026000
AAPL,2016-05-23,95.870003,97.190002,95.669998,96.430000,92.521317,38018600
AAPL,2016-05-24,97.220001,98.089996,96.839996,97.900002,93.931740,35140200
AAPL,2016-05-25,98.669998,99.739998,98.110001,99.620003,95.582016,38168800
AAPL,2016-05-26,99.680000,100.730003,98.639999,100.410004,96.339989,56331200
AAPL,2016-05-27,99.440002,100.470001,99.250000,100.349998,96.282417,36229500
AAPL,2016-05-31,99.599998,100.400002,98.820000,99.860001,95.812286,42307200
AAPL,2016-06-01,99.019997,99.540001,98.330002,98.459999,94.469025,29173300
AAPL,2016-06-02,97.599998,97.839996,96.629997,97.720001,93.759041,40191600
AAPL,2016-06-03,97.790001,98.269997,97.449997,97.919998,93.950920,28062900
AAPL,2016-06-06,97.989998,101.889999,97.550003,98.629997,94.632133,23292500
AAPL,2016-06-07,99.250000,99.870003,98.959999,99.029999,95.015930,22409500
AAPL,2016-06-08,99.019997,99.559998,98.680000,98.940002,94.929588,20848100
AAPL,2016-06-09,98.500000,99.989998,98.459999,99.650002,95.610802,26601400
AAPL,2016-06-10,98.529999,99.349998,98.480003,98.830002,94.824051,31712900
AAPL,2016-06-13,98.690002,99.120003,97.099998,97.339996,93.394432,38020500
AAPL,2016-06-14,97.320000,98.480003,96.750000,97.459999,93.509560,31931900
AAPL,2016-06-15,97.820000,98.410004,97.029999,97.139999,93.202545,29445200
AAPL,2016-06-16,96.449997,97.750000,96.070000,97.550003,93.595924,31326800
AAPL,2016-06-17,96.620003,96.650002,95.300003,95.330002,91.465912,61008200
AAPL,2016-06-20,96.000000,96.570000,95.029999,95.099998,91.245224,34411900
AAPL,2016-06-21,94.940002,96.349998,94.680000,95.910004,92.022400,35546400
AAPL,2016-06-22,96.250000,96.889999,95.349998,95.550003,91.676987,29219100
AAPL,2016-06-23,95.940002,96.290001,95.250000,96.099998,92.204697,32240200
AAPL,2016-06-24,92.910004,94.660004,92.650002,93.400002,89.614136,75311400
AAPL,2016-06-27,93.000000,93.050003,91.500000,92.040001,88.309250,45489600
AAPL,2016-06-28,92.900002,93.660004,92.139999,93.589996,89.796425,40444900
AAPL,2016-06-29,93.970001,94.550003,93.629997,94.400002,90.573608,36531000
AAPL,2016-06-30,94.440002,95.769997,94.300003,95.599998,91.724960,35836400
AAPL,2016-07-01,95.489998,96.470001,95.330002,95.889999,92.003212,26026500
AAPL,2016-07-05,95.389999,95.400002,94.459999,94.989998,91.139679,27705200
AAPL,2016-07-06,94.599998,95.660004,94.370003,95.529999,91.657799,30949100
AAPL,2016-07-07,95.699997,96.500000,95.620003,95.940002,92.051186,25139600
AAPL,2016-07-08,96.489998,96.889999,96.050003,96.680000,92.761185,28912100
AAPL,2016-07-11,96.750000,97.650002,96.730003,96.980003,93.049026,23794900
AAPL,2016-07-12,97.169998,97.699997,97.120003,97.419998,93.471191,24167500
AAPL,2016-07-13,97.410004,97.669998,96.839996,96.870003,92.943474,25892200
AAPL,2016-07-14,97.389999,98.989998,97.320000,98.790001,94.785660,38919000
AAPL,2016-07-15,98.919998,99.300003,98.500000,98.779999,94.776062,30137000
AAPL,2016-07-18,98.699997,100.129997,98.599998,99.830002,95.783508,36493900
AAPL,2016-07-19,99.559998,100.000000,99.339996,99.870003,95.821877,23779900
AAPL,2016-07-20,100.000000,100.459999,99.739998,99.959999,95.908234,26276000
AAPL,2016-07-21,99.830002,101.000000,99.129997,99.430000,95.399712,32702000
AAPL,2016-07-22,99.260002,99.300003,98.309998,98.660004,94.660934,28313700
AAPL,2016-07-25,98.250000,98.839996,96.919998,97.339996,93.394432,40382900
AAPL,2016-07-26,96.820000,97.970001,96.419998,96.669998,92.751587,56239800
AAPL,2016-07-27,104.269997,104.349998,102.750000,102.949997,98.777039,92344800
AAPL,2016-07-28,102.830002,104.449997,102.820000,104.339996,100.110680,39869800
AAPL,2016-07-29,104.190002,104.550003,103.680000,104.209999,99.985970,27733700
AAPL,2016-08-01,104.410004,106.150002,104.410004,106.050003,101.751366,38167900
AAPL,2016-08-02,106.050003,106.070000,104.000000,104.480003,100.245026,33816600
AAPL,2016-08-03,104.809998,105.839996,104.769997,105.790001,101.501923,30202600
AAPL,2016-08-04,105.580002,106.000000,105.279999,105.870003,102.128960,27408700
AAPL,2016-08-05,106.269997,107.650002,106.180000,107.480003,103.682068,40553400
AAPL,2016-08-08,107.519997,108.370003,107.160004,108.370003,104.540619,28037200
AAPL,2016-08-09,108.230003,108.940002,108.010002,108.809998,104.965057,26315200
AAPL,2016-08-10,108.709999,108.900002,107.760002,108.000000,104.183685,24008500
AAPL,2016-08-11,108.519997,108.930000,107.849998,107.930000,104.116165,27484500
AAPL,2016-08-12,107.779999,108.440002,107.779999,108.180000,104.357323,18660400
AAPL,2016-08-15,108.139999,109.540001,108.080002,109.480003,105.611389,25868200
AAPL,2016-08-16,109.629997,110.230003,109.209999,109.379997,105.514908,33794400
AAPL,2016-08-17,109.099998,109.370003,108.339996,109.220001,105.360565,25356000
AAPL,2016-08-18,109.230003,109.599998,109.019997,109.080002,105.225525,21984700
AAPL,2016-08-19,108.769997,109.690002,108.360001,109.360001,105.495628,25368100
AAPL,2016-08-22,108.860001,109.099998,107.849998,108.510002,104.675682,25820200
AAPL,2016-08-23,108.589996,109.320000,108.529999,108.849998,105.003647,21257700
AAPL,2016-08-24,108.570000,108.750000,107.680000,108.029999,104.212624,23675100
AAPL,2016-08-25,107.389999,107.879997,106.680000,107.570000,103.768875,25086200
AAPL,2016-08-26,107.410004,107.949997,106.309998,106.940002,103.161140,27766300
AAPL,2016-08-29,106.620003,107.440002,106.290001,106.820000,103.045387,24970300
AAPL,2016-08-30,105.800003,106.500000,105.500000,106.000000,102.254356,24863900
AAPL,2016-08-31,105.660004,106.570000,105.639999,106.099998,102.350830,29662400
AAPL,2016-09-01,106.139999,106.800003,105.620003,106.730003,102.958557,26701500
AAPL,2016-09-02,107.699997,108.000000,106.820000,107.730003,103.923233,26802500
AAPL,2016-09-06,107.900002,108.300003,107.510002,107.699997,103.894279,26880400
AAPL,2016-09-07,107.830002,108.760002,107.070000,108.360001,104.530952,42364300
AAPL,2016-09-08,107.250000,107.269997,105.239998,105.519997,101.791313,53002000
AAPL,2016-09-09,104.639999,105.720001,103.129997,103.129997,99.485771,46557000
AAPL,2016-09-12,102.650002,105.720001,102.529999,105.440002,101.714149,45292800
AAPL,2016-09-13,107.510002,108.790001,107.239998,107.949997,104.135429,62176200
AAPL,2016-09-14,108.730003,113.029999,108.599998,111.769997,107.820465,110888700
AAPL,2016-09-15,113.860001,115.730003,113.489998,115.570000,111.486183,89983600
AAPL,2016-09-16,115.120003,116.129997,114.040001,114.919998,110.859154,79886900
AAPL,2016-09-19,115.190002,116.180000,113.250000,113.580002,109.566505,47023000
AAPL,2016-09-20,113.050003,114.120003,112.510002,113.570000,109.556847,34514300
AAPL,2016-09-21,113.849998,113.989998,112.440002,113.550003,109.537567,36003200
AAPL,2016-09-22,114.349998,114.940002,114.000000,114.620003,110.569763,31074000
AAPL,2016-09-23,114.419998,114.790001,111.550003,112.709999,108.727242,52481200
AAPL,2016-09-26,111.639999,113.389999,111.550003,112.879997,108.891235,29869400
AAPL,2016-09-27,113.000000,113.180000,112.339996,113.089996,109.093826,24607400
AAPL,2016-09-28,113.690002,114.639999,113.430000,113.949997,109.923431,29641100
AAPL,2016-09-29,113.160004,113.800003,111.800003,112.180000,108.215973,35887000
AAPL,2016-09-30,112.459999,113.370003,111.800003,113.050003,109.055237,36379100
AAPL,2016-10-03,112.709999,113.050003,112.279999,112.519997,108.543961,21701800
AAPL,2016-10-04,113.059998,114.309998,112.629997,113.000000,109.006996,29736800
AAPL,2016-10-05,113.400002,113.660004,112.690002,113.050003,109.055237,21453100
AAPL,2016-10-06,113.699997,114.339996,113.129997,113.889999,109.865555,28779300
AAPL,2016-10-07,114.309998,114.559998,113.510002,114.059998,110.029549,24358400
AAPL,2016-10-10,115.019997,116.750000,114.720001,116.050003,111.949234,36236000
AAPL,2016-10-11,117.699997,118.690002,116.199997,116.300003,112.190392,64041000
AAPL,2016-10-12,117.349998,117.980003,116.750000,117.339996,113.193642,37586800
AAPL,2016-10-13,116.790001,117.440002,115.720001,116.980003,112.846367,35192400
AAPL,2016-10-14,117.879997,118.169998,117.129997,117.629997,113.473389,35652200
AAPL,2016-10-17,117.330002,117.839996,116.779999,117.550003,113.396225,23624900
AAPL,2016-10-18,118.180000,118.209999,117.449997,117.470001,113.319046,24553500
AAPL,2016-10-19,117.250000,117.760002,113.800003,117.120003,112.981422,20034600
AAPL,2016-10-20,116.860001,117.379997,116.330002,117.059998,112.923523,24125800
AAPL,2016-10-21,116.809998,116.910004,116.279999,116.599998,112.479797,23192700
AAPL,2016-10-24,117.099998,117.739998,117.000000,117.650002,113.492691,23538700
AAPL,2016-10-25,117.949997,118.360001,117.309998,118.250000,114.071487,48129000
AAPL,2016-10-26,114.309998,115.699997,113.309998,115.589996,111.505486,66134200
AAPL,2016-10-27,115.389999,115.860001,114.099998,114.480003,110.434715,34562000
AAPL,2016-10-28,113.870003,115.209999,113.449997,113.720001,109.701561,37861700
AAPL,2016-10-31,113.650002,114.230003,113.199997,113.540001,109.527924,26419400
AAPL,2016-11-01,113.459999,113.769997,110.529999,111.489998,107.550346,43825800
AAPL,2016-11-02,111.400002,112.349998,111.230003,111.589996,107.646820,28331700
AAPL,2016-11-03,110.980003,111.459999,109.550003,109.830002,106.492989,26932600
AAPL,2016-11-04,108.529999,110.250000,108.110001,108.839996,105.533058,30837000
AAPL,2016-11-07,110.080002,110.510002,109.459999,110.410004,107.055359,32560000
AAPL,2016-11-08,110.309998,111.720001,109.699997,111.059998,107.685600,24054500
AAPL,2016-11-09,109.879997,111.320000,108.050003,110.879997,107.511078,59176400
AAPL,2016-11-10,111.089996,111.089996,105.830002,107.790001,104.514961,57134500
AAPL,2016-11-11,107.120003,108.870003,106.550003,108.430000,105.135513,34094100
AAPL,2016-11-14,107.709999,107.809998,104.080002,105.709999,102.498161,51175500
AAPL,2016-11-15,106.570000,107.680000,106.160004,107.110001,103.855637,32264500
AAPL,2016-11-16,106.699997,110.230003,106.599998,109.989998,106.648132,58840500
AAPL,2016-11-17,109.809998,110.349998,108.830002,109.949997,106.609329,27632000
AAPL,2016-11-18,109.720001,110.540001,109.660004,110.059998,106.715996,28428900
AAPL,2016-11-21,110.120003,111.989998,110.010002,111.730003,108.335266,29264600
AAPL,2016-11-22,111.949997,112.419998,111.400002,111.800003,108.403137,25965500
AAPL,2016-11-23,111.360001,111.510002,110.330002,111.230003,107.850449,27426400
AAPL,2016-11-25,111.129997,111.870003,110.949997,111.790001,108.393433,11475900
AAPL,2016-11-28,111.430000,112.470001,111.389999,111.570000,108.180122,27194000
AAPL,2016-11-29,110.779999,112.029999,110.070000,111.459999,108.073463,28528800
AAPL,2016-11-30,111.599998,112.199997,110.269997,110.519997,107.162018,36162300
AAPL,2016-12-01,110.370003,110.940002,109.029999,109.489998,106.163315,37086900
AAPL,2016-12-02,109.169998,110.089996,108.849998,109.900002,106.560860,26528000
AAPL,2016-12-05,110.000000,110.029999,108.250000,109.110001,105.794868,34324500
AAPL,2016-12-06,109.500000,110.360001,109.190002,109.949997,106.609329,26195500
AAPL,2016-12-07,109.260002,111.190002,109.160004,111.029999,107.656517,29998700
AAPL,2016-12-08,110.860001,112.430000,110.599998,112.120003,108.713409,27068300
AAPL,2016-12-09,112.309998,114.699997,112.309998,113.949997,110.487801,34402600
AAPL,2016-12-12,113.290001,115.000000,112.489998,113.300003,109.857559,26374400
AAPL,2016-12-13,113.839996,115.919998,113.750000,115.190002,111.690132,43733800
AAPL,2016-12-14,115.040001,116.199997,114.980003,115.190002,111.690132,34031800
AAPL,2016-12-15,115.379997,116.730003,115.230003,115.820000,112.300980,46524500
AAPL,2016-12-16,116.470001,116.500000,115.650002,115.970001,112.446442,44351100
AAPL,2016-12-19,115.800003,117.379997,115.750000,116.639999,113.096069,27779400
AAPL,2016-12-20,116.739998,117.500000,116.680000,116.949997,113.396652,21425000
AAPL,2016-12-21,116.800003,117.400002,116.779999,117.059998,113.503304,23783200
AAPL,2016-12-22,116.349998,116.510002,115.639999,116.290001,112.756714,26085900
AAPL,2016-12-23,115.589996,116.519997,115.589996,116.519997,112.979713,14249500
AAPL,2016-12-27,116.519997,117.800003,116.489998,117.260002,113.697243,18296900
AAPL,2016-12-28,117.519997,118.019997,116.199997,116.760002,113.212425,20905900
AAPL,2016-12-29,116.449997,117.110001,116.400002,116.730003,113.183334,15039500
AAPL,2016-12-30,116.650002,117.199997,115.430000,115.820000,112.300980,30586300
AAPL,2017-01-03,115.800003,116.330002,114.760002,116.150002,112.620964,28781900
AAPL,2017-01-04,115.849998,116.510002,115.750000,116.019997,112.494911,21118100
AAPL,2017-01-05,115.919998,116.860001,115.809998,116.610001,113.066986,22193600
AAPL,2017-01-06,116.779999,118.160004,116.470001,117.910004,114.327484,31751900
AAPL,2017-01-09,117.949997,119.430000,117.940002,118.989998,115.374664,33561900
AAPL,2017-01-10,118.769997,119.379997,118.300003,119.110001,115.491020,24462100
AAPL,2017-01-11,118.739998,119.930000,118.599998,119.750000,116.111588,27588600
AAPL,2017-01-12,118.900002,119.300003,118.209999,119.250000,115.626762,27086200
AAPL,2017-01-13,119.110001,119.620003,118.809998,119.040001,115.423149,26111900
AAPL,2017-01-17,118.339996,120.239998,118.220001,120.000000,116.353989,34439800
AAPL,2017-01-18,120.000000,120.500000,119.709999,119.989998,116.344284,23713000
AAPL,2017-01-19,119.400002,120.089996,119.370003,119.779999,116.140671,25597300
AAPL,2017-01-20,120.449997,120.449997,119.730003,120.000000,116.353989,32597900
AAPL,2017-01-23,120.000000,120.809998,119.769997,120.080002,116.431549,22050200
AAPL,2017-01-24,119.550003,120.099998,119.500000,119.970001,116.324898,23211000
AAPL,2017-01-25,120.419998,122.099998,120.279999,121.879997,118.176857,32377600
AAPL,2017-01-26,121.669998,122.440002,121.599998,121.940002,118.235039,26337600
AAPL,2017-01-27,122.139999,122.349998,121.599998,121.949997,118.244728,20562900
AAPL,2017-01-30,120.930000,121.629997,120.660004,121.629997,117.934456,30377500
AAPL,2017-01-31,121.150002,121.389999,120.620003,121.349998,117.662964,49201000
AAPL,2017-02-01,127.029999,130.490005,127.010002,128.750000,124.838135,111985000
AAPL,2017-02-02,127.980003,129.389999,127.779999,128.529999,124.624809,33710400
AAPL,2017-02-03,128.309998,129.190002,128.160004,129.080002,125.158096,24507300
AAPL,2017-02-06,129.130005,130.500000,128.899994,130.289993,126.331337,26845900
AAPL,2017-02-07,130.539993,132.089996,130.449997,131.529999,127.533661,38183800
AAPL,2017-02-08,131.350006,132.220001,131.220001,132.039993,128.028152,23004100
AAPL,2017-02-09,131.649994,132.449997,131.119995,132.419998,128.953293,28349900
AAPL,2017-02-10,132.460007,132.940002,132.050003,132.119995,128.661148,20065500
AAPL,2017-02-13,133.080002,133.820007,132.750000,133.289993,129.800522,23035400
AAPL,2017-02-14,133.470001,135.089996,133.250000,135.020004,131.485214,33226200
AAPL,2017-02-15,135.520004,136.270004,134.619995,135.509995,131.962387,35623100
AAPL,2017-02-16,135.669998,135.899994,134.839996,135.350006,131.806595,22584600
AAPL,2017-02-17,135.100006,135.830002,135.100006,135.720001,132.166916,22198200
AAPL,2017-02-21,136.229996,136.750000,135.979996,136.699997,133.121246,24507200
AAPL,2017-02-22,136.429993,137.119995,136.110001,137.110001,133.520508,20836900
AAPL,2017-02-23,137.380005,137.479996,136.300003,136.529999,132.955688,20788200
AAPL,2017-02-24,135.910004,136.660004,135.279999,136.660004,133.082306,21776600
AAPL,2017-02-27,137.139999,137.440002,136.279999,136.929993,133.345215,20257400
AAPL,2017-02-28,137.080002,137.440002,136.699997,136.990005,133.403656,23482900
AAPL,2017-03-01,137.889999,140.149994,137.600006,139.789993,136.130341,36414600
AAPL,2017-03-02,140.000000,140.279999,138.759995,138.960007,135.322083,26211000
AAPL,2017-03-03,138.779999,139.830002,138.589996,139.779999,136.120605,21108100
